portfolio_id,desk_id,office_id_OFF00001001,office_id_OFF00001002,pf_category_A,pf_category_B,pf_category_C,pf_category_D,sold,country_code_M,country_code_N,country_code_T,country_code_U,country_code_Z,euribor_rate,currency_CHF,currency_EUR,currency_GBP,currency_JPY,currency_USD,libor_rate,bought,indicator_code,type_A,type_B,type_C,type_D,type_E,type_F,type_H,hedge_value,status,return,df1,df2
PF00011168,,0,1,0,0,1,0,72490000,1,0,0,0,0,0.00129,1,0,0,0,0,0.240304762,72474535.47,1,0,0,0,0,1,0,0,1,1,0.00288,0,32
PF00011169,,0,1,0,0,1,0,31130000,1,0,0,0,0,0.00129,1,0,0,0,0,0.240304762,31129092.04,1,0,0,0,0,1,0,0,1,1,0.0018,0,7
PF00011170,,0,1,0,0,1,0,1364000,1,0,0,0,0,0.00129,1,0,0,0,0,0.240304762,1363960.217,1,0,0,0,0,1,0,0,1,1,0.0018,0,7
PF00011172,,0,1,0,1,0,0,3.30E+07,0,0,0,1,0,0.00128,0,0,0,1,0,0.395156087,32997158.58,1,0,0,0,0,0,1,0,1,1,0.0012,-4,35
PF00011173,,0,1,0,0,1,0,162184000,1,0,0,0,0,0.00128,1,0,0,0,0,0.227052174,162178954.3,1,0,0,0,0,1,0,0,1,1,0.00192,0,7
PF00011174,,0,1,0,0,1,0,5863000,1,0,0,0,0,0.00128,1,0,0,0,0,0.227052174,5862817.596,1,0,0,0,0,1,0,0,1,1,0.00192,0,7
PF00011187,,0,1,0,0,1,0,55055000,1,0,0,0,0,0.00128,1,0,0,0,0,0.227052174,55041236.25,1,0,0,0,0,1,0,0,1,1,0.0036,0,30
PF00011189,,0,1,0,0,1,0,5.50E+07,1,0,0,0,0,0.00128,1,0,0,0,0,0.227052174,54968222.22,1,0,0,0,0,1,0,0,1,1,0.00384,0,65
PF00011191,,0,1,0,0,1,0,29469000,1,0,0,0,0,0.00128,1,0,0,0,0,0.227052174,29467567.48,1,0,0,0,0,1,0,0,1,1,0.003,0,7
PF00011192,,0,1,0,0,1,0,22187000,1,0,0,0,0,0.00128,1,0,0,0,0,0.227052174,22182069.56,1,0,0,0,0,1,0,0,1,1,0.003,0,32
PF00011200,,0,1,0,1,0,0,5500000,0,0,1,0,0,0.00128,0,0,0,0,1,0.617784783,5496628.734,1,0,1,0,0,0,0,0,1,1,0.00288,-3,96
PF00011221,,0,1,0,1,0,0,6490000,0,0,1,0,0,0.00128,0,0,0,0,1,0.617784783,6489217.689,1,0,1,0,0,0,0,0,1,1,0.00168,0,32
PF00011222,,0,1,0,0,1,0,203830000,1,0,0,0,0,0.00128,1,0,0,0,0,0.227052174,203787875.1,1,0,0,0,0,1,0,0,1,1,0.00288,0,32
PF00011224,,0,1,0,0,1,0,21791000,1,0,0,0,0,0.00128,1,0,0,0,0,0.227052174,21786496.53,1,0,0,0,0,1,0,0,1,1,0.00288,0,32
PF00011225,,0,1,0,0,1,0,1.32E+08,1,0,0,0,0,0.00128,1,0,0,0,0,0.227052174,131900046.7,1,0,0,0,0,1,0,0,1,1,0.00348,0,95
PF00011272,,0,1,0,0,1,0,4708000,1,0,0,0,0,0.00129,1,0,0,0,0,0.212847619,4707871.838,1,0,0,0,0,1,0,0,1,1,0.00168,0,7
PF00011276,,0,1,0,0,1,0,40623000,1,0,0,0,0,0.00129,1,0,0,0,0,0.212847619,40594970.13,1,0,0,0,0,1,0,0,1,1,0.00324,0,92
PF00011278,,0,1,0,0,1,0,11968000,1,0,0,0,0,0.00129,1,0,0,0,0,0.212847619,11967468.09,1,0,0,0,0,1,0,0,1,1,0.00192,0,10
PF00011279,,0,1,0,0,1,0,4389000,1,0,0,0,0,0.00129,1,0,0,0,0,0.212847619,4388804.933,1,0,0,0,0,1,0,0,1,1,0.00192,0,10
PF00011339,,0,1,0,0,1,0,8.80E+07,1,0,0,0,0,0.0017,1,0,0,0,0,0.186545455,87936200,1,0,0,0,0,1,0,0,1,1,0.00348,0,90
PF00011340,,0,1,0,0,1,0,43593000,1,0,0,0,0,0.0017,1,0,0,0,0,0.186545455,43591813.3,1,0,0,0,0,1,0,0,1,1,0.00168,0,7
PF00011341,,0,1,0,0,1,0,2607000,1,0,0,0,0,0.0017,1,0,0,0,0,0.186545455,2606929.032,1,0,0,0,0,1,0,0,1,1,0.00168,0,7
PF00008951,DSK00006145,1,0,1,0,0,0,469634000,0,0,1,0,0,0.00701,0,0,0,0,1,1.071188095,469629173.3,0,1,0,0,0,0,0,0,0,1,0.00444,0,1
PF00008957,DSK00006148,1,0,1,0,0,0,86097000,0,0,1,0,0,0.00701,0,0,0,0,1,1.071188095,86095421.58,0,1,0,0,0,0,0,0,1,1,0.00792,0,1
PF00008960,DSK00006148,0,1,0,0,1,0,137511000,1,0,0,0,0,0.00701,1,0,0,0,0,0.35696,137509815.9,0,0,0,0,0,1,0,0,1,1,0.00372,0,1
PF00008967,DSK00006146,0,1,0,0,1,0,142989000,1,0,0,0,0,0.00549,1,0,0,0,0,0.376544091,142978712.7,0,0,0,0,0,1,0,0,1,1,0.00444,0,7
PF00008969,DSK00006146,0,1,0,0,1,0,49104000,1,0,0,0,0,0.00549,1,0,0,0,0,0.376544091,49100467.24,0,0,0,0,0,1,0,0,0,1,0.00444,0,7
PF00008970,DSK00006152,0,1,0,0,1,0,662706000,1,0,0,0,0,0.00549,1,0,0,0,0,0.376544091,662422509.1,0,0,0,0,0,1,0,0,1,1,0.0066,0,28
PF00008971,DSK00006152,0,1,0,0,1,0,24794000,1,0,0,0,0,0.00549,1,0,0,0,0,0.376544091,24783393.68,0,0,0,0,0,1,0,0,1,1,0.0066,0,28
PF00008972,DSK00006153,0,1,0,0,1,0,1.10E+08,1,0,0,0,0,0.00549,1,0,0,0,0,0.376544091,109999052.8,0,0,0,0,0,1,0,0,0,1,0.00372,0,1
PF00008973,DSK00006153,1,0,1,0,0,0,1.10E+08,0,0,1,0,0,0.00549,0,0,0,0,1,1.053447727,109998655.6,0,1,0,0,0,0,0,0,1,1,0.00528,0,1
PF00008974,DSK00006154,0,1,0,1,0,0,1.65E+08,0,0,1,0,0,0.00549,0,0,0,0,1,1.053447727,164982676.8,0,0,1,0,0,0,0,0,1,1,0.00648,-4,11
PF00009136,DSK00006219,0,1,0,1,0,0,2200000,1,0,0,0,0,0.00417,1,0,0,0,0,0.354824762,2199875.951,0,0,0,0,1,0,0,0,1,1,0.00348,-2,9
PF00009137,DSK00006223,1,0,1,0,0,0,2.20E+07,0,0,1,0,0,0.00417,0,0,0,0,1,0.948752381,21999755.56,0,1,0,0,0,0,0,0,1,1,0.0048,-2,3
PF00009144,DSK00006219,0,1,0,0,1,0,51634000,1,0,0,0,0,0.00417,1,0,0,0,0,0.354824762,51630586.42,0,0,0,0,0,1,0,0,0,1,0.00408,0,7
PF00009146,DSK00006223,0,1,0,0,1,0,163031000,1,0,0,0,0,0.00417,1,0,0,0,0,0.354824762,163029732,0,0,0,0,0,1,0,0,1,1,0.00336,0,1
PF00009147,DSK00006224,0,1,0,1,0,0,137500000,0,0,1,0,0,0.00417,0,0,0,0,1,0.948752381,137486633.2,0,0,1,0,0,0,0,0,1,1,0.006,-6,13
PF00009149,DSK00006224,1,0,1,0,0,0,17600000,0,0,1,0,0,0.00417,0,0,0,0,1,0.948752381,17598494.35,0,1,0,0,0,0,0,0,1,1,0.00528,-6,13
PF00009151,DSK00006223,0,1,0,0,1,0,649000,1,0,0,0,0,0.00417,1,0,0,0,0,0.354824762,648994.9522,0,0,0,0,0,1,0,0,0,1,0.00336,0,1
PF00009152,DSK00006225,0,1,0,0,1,0,247500000,1,0,0,0,0,0.00417,1,0,0,0,0,0.354824762,247483637.5,0,0,0,0,0,1,0,0,1,1,0.00408,0,7
PF00009154,DSK00006225,0,1,0,0,1,0,756855000,1,0,0,0,0,0.00417,1,0,0,0,0,0.354824762,756804963.5,0,0,0,0,0,1,0,0,1,1,0.00408,0,7
PF00009155,DSK00006225,0,1,0,0,1,0,38445000,1,0,0,0,0,0.00417,1,0,0,0,0,0.354824762,38442458.36,0,0,0,0,0,1,0,0,0,1,0.00408,0,7
PF00009156,DSK00006226,1,0,1,0,0,0,28028000,0,0,1,0,0,0.00417,0,0,0,0,1,0.948752381,28026442.98,0,1,0,0,0,0,0,0,1,1,0.0048,0,5
PF00009666,DSK00006433,0,1,0,1,0,0,5.50E+07,0,0,1,0,0,0.00372,0,0,0,0,1,1.065318182,54891300.13,0,0,1,0,0,0,0,0,1,1,0.007012121,-16,122
PF00009667,DSK00006434,0,1,0,1,0,0,86900000,0,1,0,0,0,0.00372,0,0,1,0,0,1.584457273,86889668.46,0,0,0,1,0,0,0,0,1,1,0.00744,-1,9
PF00009682,DSK00006440,0,1,0,0,1,0,101013000,1,0,0,0,0,0.00372,1,0,0,0,0,0.378236364,101012242.4,0,0,0,0,0,1,0,0,0,1,0.00324,0,1
PF00009706,DSK00006450,0,1,0,0,1,0,277200000,1,0,0,0,0,0.00144,1,0,0,0,0,0.348817391,277182752,0,0,0,0,0,1,0,0,1,1,0.00384,0,7
PF00009685,DSK00006436,0,1,0,1,0,0,32505000,0,0,1,0,0,0.00372,0,0,0,0,1,1.065318182,32503925.56,0,0,1,0,0,0,0,0,1,1,0.00204,-1,8
PF00009686,DSK00006441,0,1,0,0,1,0,2.09E+08,1,0,0,0,0,0.00372,1,0,0,0,0,0.378236364,208995297.5,0,0,0,0,0,1,0,0,0,1,0.00324,-1,4
PF00009687,DSK00006441,0,1,0,0,1,0,87736000,1,0,0,0,0,0.00372,1,0,0,0,0,0.378236364,87734025.94,0,0,0,0,0,1,0,0,1,1,0.00324,-1,4
PF00009688,DSK00006441,0,1,0,0,1,0,44154000,1,0,0,0,0,0.00372,1,0,0,0,0,0.378236364,44153006.54,0,0,0,0,0,1,0,0,0,1,0.00324,-1,4
PF00009690,DSK00006443,0,1,0,1,0,0,12100000,0,1,0,0,0,0.00372,0,0,1,0,0,1.584457273,12083592.8,0,0,0,1,0,0,0,0,1,1,0.01008,-4,63
PF00009707,DSK00006450,0,1,0,0,1,0,153142000,1,0,0,0,0,0.00144,1,0,0,0,0,0.348817391,153132471.2,0,0,0,0,0,1,0,0,1,1,0.00384,0,7
PF00009708,DSK00006450,0,1,0,0,1,0,11858000,1,0,0,0,0,0.00144,1,0,0,0,0,0.348817391,11857262.17,0,0,0,0,0,1,0,0,1,1,0.00384,0,7
PF00009709,DSK00006450,0,1,0,0,1,0,88693000,1,0,0,0,0,0.00144,1,0,0,0,0,0.348817391,88687653.78,0,0,0,0,0,1,0,0,1,1,0.00372,0,7
PF00009712,DSK00006456,0,1,0,0,1,0,1.10E+08,1,0,0,0,0,0.00144,1,0,0,0,0,0.348817391,109999175,0,0,0,0,0,1,0,0,1,1,0.00324,0,1
PF00008540,DSK00006011,0,1,0,0,1,0,5500000,1,0,0,0,0,0.01205,1,0,0,0,0,0.294091818,5499857.917,0,0,0,0,0,1,0,0,0,1,0.01116,0,1
PF00008541,DSK00006011,0,1,0,0,1,0,1.21E+08,1,0,0,0,0,0.01205,1,0,0,0,0,0.294091818,120996975,0,0,0,0,0,1,0,0,1,1,0.0108,0,1
PF00008542,DSK00006011,0,1,0,0,1,0,5.50E+07,1,0,0,0,0,0.01205,1,0,0,0,0,0.294091818,54998579.17,0,0,0,0,0,1,0,0,1,1,0.01116,0,1
PF00008543,DSK00006011,0,1,0,0,1,0,8800000,1,0,0,0,0,0.01205,1,0,0,0,0,0.294091818,8799772.667,0,0,0,0,0,1,0,0,1,1,0.01116,0,1
PF00008598,DSK00006029,0,1,0,0,1,0,6050000,1,0,0,0,0,0.01005,1,0,0,0,0,0.315939545,6049095.856,0,0,0,0,0,1,0,0,1,1,0.012912074,0,5
PF00008599,DSK00006028,0,1,0,0,1,0,366642100,1,0,0,0,0,0.01005,1,0,0,0,0,0.315939545,366613074.2,0,0,0,0,0,1,0,0,1,1,0.0114,0,3
PF00008601,DSK00006028,0,1,0,0,1,0,550488400,1,0,0,0,0,0.01005,1,0,0,0,0,0.315939545,550444819.7,0,0,0,0,0,1,0,0,1,1,0.0114,0,3
PF00008724,DSK00006063,1,0,1,0,0,0,478988400,0,0,1,0,0,0.01005,0,0,0,0,1,1.063886364,478980417,0,1,0,0,0,0,0,0,0,1,0.0072,0,1
PF00008725,DSK00006063,0,1,0,0,1,0,406791000,1,0,0,0,0,0.01005,1,0,0,0,0,0.315939545,406784785.1,0,0,0,0,0,1,0,0,1,1,0.0066,0,1
PF00008727,DSK00006063,0,1,0,0,1,0,274758000,1,0,0,0,0,0.01005,1,0,0,0,0,0.315939545,274753802.3,0,0,0,0,0,1,0,0,1,1,0.0066,0,1
PF00008729,DSK00006064,1,0,1,0,0,0,71500000,0,0,1,0,0,0.01005,0,0,0,0,1,1.063886364,71490130.39,0,1,0,0,0,0,0,0,1,1,0.00852,-2,9
PF00008730,DSK00006066,1,0,1,0,0,0,1.10E+08,0,0,1,0,0,0.01005,0,0,0,0,1,1.063886364,109919880.6,0,1,0,0,0,0,0,0,1,1,0.00984,-2,34
PF00008732,DSK00006067,0,1,0,0,1,0,417612800,1,0,0,0,0,0.01005,1,0,0,0,0,0.315939545,417606999.8,0,0,0,0,0,1,0,0,1,1,0.006,0,1
PF00008734,DSK00006067,0,1,0,0,1,0,395758000,1,0,0,0,0,0.01005,1,0,0,0,0,0.315939545,395752503.4,0,0,0,0,0,1,0,0,1,1,0.006,0,1
PF00008746,DSK00006072,0,1,0,0,1,0,464453000,1,0,0,0,0,0.01005,1,0,0,0,0,0.315939545,464447452.4,0,0,0,0,0,1,0,0,1,1,0.00516,0,1
PF00008747,DSK00006072,0,1,0,0,1,0,1.21E+08,1,0,0,0,0,0.01005,1,0,0,0,0,0.315939545,120998554.7,0,0,0,0,0,1,0,0,1,1,0.00516,0,1
PF00008752,DSK00006074,1,0,1,0,0,0,5.50E+07,0,0,1,0,0,0.01005,0,0,0,0,1,1.063886364,54960611.56,0,1,0,0,0,0,0,0,1,1,0.01032,-4,34
PF00008755,DSK00006073,0,1,0,1,0,0,4.40E+07,0,1,0,0,0,0.01005,0,0,1,0,0,1.800870455,43993250.35,0,0,0,1,0,0,0,0,1,1,0.0096,-3,10
PF00008756,DSK00006077,0,1,0,0,1,0,1.65E+08,1,0,0,0,0,0.01005,1,0,0,0,0,0.315939545,164973049.9,0,0,0,0,0,1,0,0,1,1,0.007056034,0,10
PF00008757,DSK00006069,0,1,0,0,1,0,171952000,1,0,0,0,0,0.01005,1,0,0,0,0,0.315939545,171934948.1,0,0,0,0,0,1,0,0,1,1,0.00612,0,7
PF00008758,DSK00006069,0,1,0,0,1,0,158048000,1,0,0,0,0,0.01005,1,0,0,0,0,0.315939545,158032326.9,0,0,0,0,0,1,0,0,1,1,0.00612,0,7
PF00008759,DSK00006069,0,1,0,0,1,0,313500000,1,0,0,0,0,0.01005,1,0,0,0,0,0.315939545,313469825.6,0,0,0,0,0,1,0,0,1,1,0.00594,0,7
PF00008762,DSK00006078,0,1,0,0,1,0,1.10E+08,1,0,0,0,0,0.01005,1,0,0,0,0,0.315939545,109996241.7,0,0,0,0,0,1,0,0,0,1,0.00492,0,3
PF00008764,DSK00006078,0,1,0,0,1,0,235387900,1,0,0,0,0,0.01005,1,0,0,0,0,0.315939545,235379857.6,0,0,0,0,0,1,0,0,1,1,0.00492,0,3
PF00008766,DSK00006078,0,1,0,0,1,0,69097600,1,0,0,0,0,0.01005,1,0,0,0,0,0.315939545,69095239.17,0,0,0,0,0,1,0,0,1,1,0.00492,0,3
PF00008788,DSK00006087,0,1,0,0,1,0,1.10E+08,1,0,0,0,0,0.00701,1,0,0,0,0,0.35696,109999083.3,0,0,0,0,0,1,0,0,0,1,0.0036,0,1
PF00008790,DSK00006087,0,1,0,0,1,0,82500000,1,0,0,0,0,0.00701,1,0,0,0,0,0.35696,82499312.5,0,0,0,0,0,1,0,0,1,1,0.0036,0,1
PF00008795,DSK00006087,1,0,1,0,0,0,176033000,0,0,1,0,0,0.00701,0,0,0,0,1,1.071188095,176030995.2,0,1,0,0,0,0,0,0,1,1,0.00492,0,1
PF00008806,DSK00006092,0,1,0,0,1,0,15422000,1,0,0,0,0,0.00701,1,0,0,0,0,0.35696,15421862.92,0,0,0,0,0,1,0,0,1,1,0.00384,0,1
PF00008807,DSK00006092,0,1,0,0,1,0,72578000,1,0,0,0,0,0.00701,1,0,0,0,0,0.35696,72577354.86,0,0,0,0,0,1,0,0,1,1,0.00384,0,1
PF00008859,DSK00006111,1,0,1,0,0,0,2.20E+08,0,0,1,0,0,0.00701,0,0,0,0,1,1.071188095,219996761.2,0,1,0,0,0,0,0,0,0,1,0.00636,0,1
PF00008862,DSK00006112,1,0,1,0,0,0,2.20E+08,0,0,1,0,0,0.00701,0,0,0,0,1,1.071188095,219996761.2,0,1,0,0,0,0,0,0,0,1,0.00636,0,1
PF00008864,DSK00006114,1,0,1,0,0,0,71500000,0,0,1,0,0,0.00701,0,0,0,0,1,1.071188095,71491242.32,0,1,0,0,0,0,0,0,1,1,0.00756,-2,9
PF00008886,DSK00006119,0,1,0,0,1,0,291577000,1,0,0,0,0,0.00701,1,0,0,0,0,0.35696,291556022.7,0,0,0,0,0,1,0,0,1,1,0.00444,0,7
PF00008887,DSK00006119,0,1,0,0,1,0,231187000,1,0,0,0,0,0.00701,1,0,0,0,0,0.35696,231170367.4,0,0,0,0,0,1,0,0,1,1,0.00444,0,7
PF00008888,DSK00006122,0,1,0,0,1,0,1.10E+08,1,0,0,0,0,0.00701,1,0,0,0,0,0.35696,109996088.9,0,0,0,0,0,1,0,0,0,1,0.00384,0,4
PF00011354,,0,1,0,0,1,0,31240000,1,0,0,0,0,0.0017,1,0,0,0,0,0.186545455,31239149.58,1,0,0,0,0,1,0,0,1,1,0.00168,0,7
PF00011355,,0,1,0,0,1,0,49500000,1,0,0,0,0,0.0017,1,0,0,0,0,0.186545455,49498845,1,0,0,0,0,1,0,0,1,1,0.00168,0,6
PF00011357,,0,1,0,0,1,0,37081000,1,0,0,0,0,0.0017,1,0,0,0,0,0.186545455,37079990.57,1,0,0,0,0,1,0,0,1,1,0.00168,0,7
PF00011358,,0,1,0,1,0,0,49500000,0,0,1,0,0,0.0017,0,0,0,0,1,0.526404545,49470180.47,1,0,1,0,0,0,0,0,1,1,0.0042,-2,64
PF00011359,,0,1,0,0,1,0,55011000,1,0,0,0,0,0.0017,1,0,0,0,0,0.186545455,55001052.18,1,0,0,0,0,1,0,0,1,1,0.00252,0,31
PF00011360,,0,1,0,0,1,0,83798000,1,0,0,0,0,0.0017,1,0,0,0,0,0.186545455,83782846.53,1,0,0,0,0,1,0,0,1,1,0.00252,0,31
PF00011363,,0,1,0,0,1,0,91113000,1,0,0,0,0,0.0017,1,0,0,0,0,0.186545455,91112670.98,1,0,0,0,0,1,0,0,1,1,0.00156,0,1
PF00011370,,0,1,0,0,1,0,61644000,1,0,0,0,0,0.0017,1,0,0,0,0,0.186545455,61643777.4,1,0,0,0,0,1,0,0,1,1,0.00156,0,1
PF00011372,,0,1,0,0,1,0,4.40E+07,1,0,0,0,0,0.0017,1,0,0,0,0,0.186545455,43998973.33,1,0,0,0,0,1,0,0,1,1,0.00168,0,6
PF00011373,,0,1,0,0,1,0,24761000,1,0,0,0,0,0.0017,1,0,0,0,0,0.186545455,24760422.24,1,0,0,0,0,1,0,0,1,1,0.00168,0,6
PF00011374,,0,1,0,0,1,0,68266000,1,0,0,0,0,0.0017,1,0,0,0,0,0.186545455,68264407.13,1,0,0,0,0,1,0,0,1,1,0.00168,0,6
PF00011375,,0,1,0,0,1,0,42240000,1,0,0,0,0,0.0017,1,0,0,0,0,0.186545455,42238521.6,1,0,0,0,0,1,0,0,1,1,0.00168,0,9
PF00011376,,0,1,0,0,1,0,5500000,1,0,0,0,0,0.0017,1,0,0,0,0,0.186545455,5496107.222,1,0,0,0,0,1,0,0,1,1,0.00336,0,91
PF00011377,,0,1,0,1,0,0,5.50E+07,0,0,1,0,0,0.0017,0,0,0,0,1,0.526404545,54952771.15,1,0,1,0,0,0,0,0,1,1,0.00408,-4,95
PF00011378,,0,1,0,1,0,0,2.20E+07,0,0,0,1,0,0.0017,0,0,0,1,0,0.335681364,21997916.31,1,0,0,0,0,0,1,0,1,1,0.00132,-4,35
PF00011380,,0,1,0,0,1,0,71500000,1,0,0,0,0,0.0017,1,0,0,0,0,0.186545455,71447586.53,1,0,0,0,0,1,0,0,1,1,0.00348,-1,91
PF00011383,,0,1,0,0,1,0,59400000,1,0,0,0,0,0.0017,1,0,0,0,0,0.186545455,59398845,1,0,0,0,0,1,0,0,1,1,0.00168,0,5
PF00011399,,0,1,0,0,1,0,24761000,1,0,0,0,0,0.0017,1,0,0,0,0,0.186545455,24760325.95,1,0,0,0,0,1,0,0,1,1,0.00168,0,7
PF00011401,,0,1,0,0,1,0,44011000,1,0,0,0,0,0.0017,1,0,0,0,0,0.186545455,44009973.08,1,0,0,0,0,1,0,0,1,1,0.00168,0,6
PF00011402,,0,1,0,0,1,0,92950000,1,0,0,0,0,0.0017,1,0,0,0,0,0.186545455,92947831.17,1,0,0,0,0,1,0,0,1,1,0.00168,0,6
PF00011404,,0,1,0,0,1,0,20900000,1,0,0,0,0,0.0017,1,0,0,0,0,0.186545455,20899773.58,1,0,0,0,0,1,0,0,1,1,0.00156,0,3
PF00008430,DSK00005981,1,0,0,0,0,1,49060000,0,0,0,0,1,0.01205,0,1,0,0,0,0.165409148,49034206.66,0,0,0,0,0,1,0,0,0,0,0.0576,0,4
PF00008445,DSK00005988,1,0,0,0,0,1,300960000,0,0,0,0,1,0.01205,0,1,0,0,0,0.165499734,300879710.5,0,0,0,0,0,1,0,0,0,0,0.05844,0,3
PF00008830,DSK00006101,0,1,0,0,1,0,71500000,1,0,0,0,0,0.00701,1,0,0,0,0,0.35696,71497914.58,0,0,0,0,0,1,0,0,1,1,0.0042,0,3
PF00008847,DSK00006106,0,1,0,0,1,0,82478000,1,0,0,0,0,0.00701,1,0,0,0,0,0.35696,82477266.86,0,0,0,0,0,1,0,0,1,1,0.00384,0,1
PF00008848,DSK00006106,0,1,0,0,1,0,78001000,1,0,0,0,0,0.00701,1,0,0,0,0,0.35696,78000306.66,0,0,0,0,0,1,0,0,1,1,0.00384,0,1
PF00008849,DSK00006105,0,1,0,1,0,0,2.20E+08,0,0,1,0,0,0.00701,0,0,0,0,1,1.071188095,219972625.6,0,0,1,0,0,0,0,0,1,1,0.00768,-4,11
PF00008850,DSK00006107,0,1,0,0,1,0,37400000,1,0,0,0,0,0.00701,1,0,0,0,0,0.35696,37385414,0,0,0,0,0,1,0,0,1,1,0.00624,0,27
PF00008852,DSK00006108,1,0,1,0,0,0,172530600,0,0,1,0,0,0.00701,0,0,0,0,1,1.071188095,172522836.5,0,1,0,0,0,0,0,0,1,1,0.00648,0,3
PF00008854,DSK00006108,1,0,1,0,0,0,47469400,0,0,1,0,0,0.00701,0,0,0,0,1,1.071188095,47467263.97,0,1,0,0,0,0,0,0,1,1,0.00648,0,3
PF00008856,DSK00006104,0,1,0,0,1,0,181141400,1,0,0,0,0,0.00701,1,0,0,0,0,0.35696,181128015.7,0,0,0,0,0,1,0,0,1,1,0.00456,0,7
PF00009103,DSK00006205,0,1,0,0,1,0,30800000,1,0,0,0,0,0.00549,1,0,0,0,0,0.376544091,30799751.89,0,0,0,0,0,1,0,0,0,1,0.00348,0,1
PF00009104,DSK00006205,1,0,1,0,0,0,27654000,0,0,1,0,0,0.00549,0,0,0,0,1,1.053447727,27653677.37,0,1,0,0,0,0,0,0,1,1,0.00504,0,1
PF00009105,DSK00006206,0,1,0,1,0,0,2200000,1,0,0,0,0,0.00549,1,0,0,0,0,0.376544091,2199858.842,0,0,0,0,1,0,0,0,1,1,0.00396,-2,9
PF00009106,DSK00006206,1,0,1,0,0,0,1100000,0,0,1,0,0,0.00549,0,0,0,0,1,1.053447727,1099920.867,0,1,0,0,0,0,0,0,1,1,0.00444,-2,9
PF00009107,DSK00006207,0,1,0,0,1,0,30800000,1,0,0,0,0,0.00549,1,0,0,0,0,0.376544091,30799751.89,0,0,0,0,0,1,0,0,0,1,0.00348,-1,2
PF00009108,DSK00006207,1,0,1,0,0,0,28039000,0,0,1,0,0,0.00549,0,0,0,0,1,1.053447727,28038680.67,0,1,0,0,0,0,0,0,1,1,0.00492,-1,2
PF00009109,DSK00006203,1,0,1,0,0,0,6226000,0,0,1,0,0,0.00549,0,0,0,0,1,1.053447727,6225406.857,0,1,0,0,0,0,0,0,1,1,0.00588,0,8
PF00009129,DSK00006215,0,1,0,0,1,0,4917000,1,0,0,0,0,0.00549,1,0,0,0,0,0.376544091,4914299.734,0,0,0,0,0,1,0,0,0,1,0.006977682,-1,35
PF00009130,DSK00006216,0,1,0,0,1,0,634326000,1,0,0,0,0,0.00549,1,0,0,0,0,0.376544091,634288997.7,0,0,0,0,0,1,0,0,1,1,0.0042,-1,7
PF00009132,DSK00006209,0,1,0,1,0,0,16687000,0,1,0,0,0,0.00549,0,0,1,0,0,1.869582273,16683581.01,0,0,0,1,0,0,0,0,1,1,0.00816,-1,12
PF00009133,DSK00006217,1,0,1,0,0,0,28600000,0,0,1,0,0,0.00549,0,0,0,0,1,1.053447727,28599046.7,0,1,0,0,0,0,0,0,1,1,0.0048,0,4
PF00009139,DSK00006220,0,1,0,0,1,0,27500,1,0,0,0,0,0.00417,1,0,0,0,0,0.354824762,27499.77847,0,0,0,0,0,1,0,0,0,1,0.00348,0,1
PF00009143,DSK00006222,0,1,0,0,1,0,8327000,1,0,0,0,0,0.00417,1,0,0,0,0,0.354824762,8326935.234,0,0,0,0,0,1,0,0,1,1,0.00336,0,1
PF00009161,DSK00006232,0,1,0,0,1,0,1.21E+08,1,0,0,0,0,0.00417,1,0,0,0,0,0.354824762,120949583.3,0,0,0,0,0,1,0,0,1,1,0.006,0,30
PF00009162,DSK00006224,0,1,0,1,0,0,16687000,0,1,0,0,0,0.00417,0,0,1,0,0,1.683262381,16684824.12,0,0,0,1,0,0,0,0,1,1,0.00816,0,7
PF00009163,DSK00006233,1,0,1,0,0,0,23100000,0,0,1,0,0,0.00417,0,0,0,0,1,0.948752381,23099743.34,0,1,0,0,0,0,0,0,1,1,0.0048,0,1
PF00009166,DSK00006229,0,1,0,0,1,0,126500000,1,0,0,0,0,0.00417,1,0,0,0,0,0.354824762,126491636.9,0,0,0,0,0,1,0,0,1,1,0.00408,0,7
PF00009167,DSK00006234,0,1,0,0,1,0,71247000,1,0,0,0,0,0.00417,1,0,0,0,0,0.354824762,71246445.86,0,0,0,0,0,1,0,0,1,1,0.00336,0,1
PF00009168,DSK00006234,0,1,0,0,1,0,53702000,1,0,0,0,0,0.00417,1,0,0,0,0,0.354824762,53701582.32,0,0,0,0,0,1,0,0,1,1,0.00336,0,1
PF00009169,DSK00006234,0,1,0,0,1,0,2101000,1,0,0,0,0,0.00417,1,0,0,0,0,0.354824762,2100983.659,0,0,0,0,0,1,0,0,0,1,0.00336,0,1
PF00009173,DSK00006235,0,1,0,0,1,0,3.85E+08,1,0,0,0,0,0.00417,1,0,0,0,0,0.354824762,384974547.2,0,0,0,0,0,1,0,0,1,1,0.00408,0,7
PF00009174,DSK00006235,0,1,0,0,1,0,1.10E+08,1,0,0,0,0,0.00417,1,0,0,0,0,0.354824762,109992727.8,0,0,0,0,0,1,0,0,0,1,0.00408,0,7
PF00009175,DSK00006235,0,1,0,0,1,0,73183000,1,0,0,0,0,0.00417,1,0,0,0,0,0.354824762,73178161.79,0,0,0,0,0,1,0,0,1,1,0.00408,0,7
PF00009176,DSK00006235,0,1,0,0,1,0,184217000,1,0,0,0,0,0.00417,1,0,0,0,0,0.354824762,184204821.2,0,0,0,0,0,1,0,0,1,1,0.00408,0,7
